Reactant1_SMILES,Reactant2_SMILES,Product1_SMILES,Product2_SMILES,INCHI_KEY,SMILES,AG_Rule Systemic,AG_Rule Leaf,MW,logP,exactMolWeight,fractionCSP3,ringCount,Number of aromatic rings,HBD,HBA,Heavy atoms,TPSA,Flexibility,Rotatable Bonds,numHeteroatoms,numSaturatedHeterocycles,numRadicalElectrons,numAromaticHeterocycles,noCount,numAliphaticRings,numValenceElectrons,heavyAtomMolWeight,numSaturatedRings,numAliphaticHeterocycles,nhohCount,SIMILAR,IDENTICAL
OB(O)/C=C/c1cc(F)cc(F)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C=Cc2cc(F)cc(F)c2)cc1C,,DMRDAAIINSXNBW-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C=Cc2cc(F)cc(F)c2)cc1C,0.0,0.8,449.52,4.61,449.15,0.3478,3,2,0,5,31,63.68,6,5,8,1,0,0,5,1,166,424.32,1,1,0,CSDM982126|CSDK490890|CSDK485609|CSDM982163|CSDM982151|CSDK476558|CSDK476557|CSDK428121|CSDM982166|CSDK495585|CSDM979628,
CCOC(=O)CSCCc1ccc(B2OCCCO2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)CSCCc1ccc(-c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)cc1,,AXJCDMUERKZNFR-UHFFFAOYSA-N,CCOC(=O)CSCCc1ccc(-c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)cc1,0.0,0.0,533.71,4.67,533.19,0.4815,3,2,0,7,36,89.98,12,10,9,1,0,0,7,1,196,498.43,1,1,0,CSDM979629,
CC1(C)OB(C2=CCN(C(=O)N3CCCC4(CC4)C3)CC2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2=CCN(C(=O)N3CCCC4(CC4)C3)CC2)cc1C,,DDASAQQDHABUHM-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2=CCN(C(=O)N3CCCC4(CC4)C3)CC2)cc1C,0.0,0.0,529.7,4.25,529.26,0.6429,5,1,0,8,37,87.23,7,4,9,2,0,0,8,4,202,490.39,3,3,0,,
Cc1csc(NC(=O)c2ccc3c(c2)B(O)OC3)n1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C(=O)Nc3nc(C)cs3)ccc2C)cc1C,,ANYHVGRNNUGHJL-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C(=O)Nc3nc(C)cs3)ccc2C)cc1C,0.0,0.0,541.7,5.16,541.17,0.3704,4,3,1,8,37,105.67,8,6,10,1,0,1,8,1,196,510.45,1,1,1,,
OB(O)c1ccc(Oc2ccccc2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(Oc3ccccc3)cc2)cc1C,,CEAWZWFQJQNIHR-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(Oc3ccccc3)cc2)cc1C,0.0,0.0,479.6,5.62,479.18,0.2963,4,3,0,6,34,72.91,7,6,7,1,0,0,6,1,178,450.37,1,1,0,CSDM979630|CSDK490890|CSDK498026|CSDM979629|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
c1ccc(Oc2ccc(B3OCCNCCO3)cc2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(Oc3ccccc3)cc2)cc1C,,CEAWZWFQJQNIHR-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(Oc3ccccc3)cc2)cc1C,0.0,0.0,479.6,5.62,479.18,0.2963,4,3,0,6,34,72.91,7,6,7,1,0,0,6,1,178,450.37,1,1,0,CSDM979630|CSDK490890|CSDK498026|CSDM979629|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
CC1(C)OB(c2ccc(Oc3ccccc3)cc2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(Oc3ccccc3)cc2)cc1C,,CEAWZWFQJQNIHR-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(Oc3ccccc3)cc2)cc1C,0.0,0.0,479.6,5.62,479.18,0.2963,4,3,0,6,34,72.91,7,6,7,1,0,0,6,1,178,450.37,1,1,0,CSDM979630|CSDK490890|CSDK498026|CSDM979629|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
Cc1c(C=O)cc(CS(=O)(=O)Cl)cc1B1OC(C)(C)C(C)(C)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(CS(=O)(=O)Cl)cc(C=O)c2C)cc1C,,FAXWLVXOEWBVFI-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(CS(=O)(=O)Cl)cc(C=O)c2C)cc1C,0.0,0.0,542.08,4.02,541.1,0.4167,3,2,0,8,35,114.89,8,7,11,1,0,0,8,1,190,513.85,1,1,0,,
Cc1c(C=O)cc(CS(=O)(=O)Cl)cc1B(O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(CS(=O)(=O)Cl)cc(C=O)c2C)cc1C,,FAXWLVXOEWBVFI-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(CS(=O)(=O)Cl)cc(C=O)c2C)cc1C,0.0,0.0,542.08,4.02,541.1,0.4167,3,2,0,8,35,114.89,8,7,11,1,0,0,8,1,190,513.85,1,1,0,,
O=C(OC1CCOCC1)c1cc2c(cc1F)COB2O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C(=O)OC3CCOCC3)c(F)cc2C)cc1C,,FDFCJWDNIVUUSK-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C(=O)OC3CCOCC3)c(F)cc2C)cc1C,0.0,0.0,547.65,4.62,547.2,0.5,4,2,0,8,38,99.21,8,6,10,2,0,0,8,2,206,513.37,2,2,0,,
C[Si](C)(C)c1ccccc1B(O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2[Si](C)(C)C)cc1C,,DUAFNGISKUHEQW-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccccc2[Si](C)(C)C)cc1C,0.0,0.8,459.68,4.38,459.19,0.4583,3,2,0,5,31,63.68,6,5,7,1,0,0,5,1,168,426.42,1,1,0,CSDK476558|CSDK476557|CSDK428121|CSDK495585,
Cc1cc(C)n(C(C)CC(=O)Nc2cccc(B(O)O)c2)n1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(NC(=O)CC(C)n3nc(C)cc3C)c2)cc1C,,AWSVTGLADFLXGI-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(NC(=O)CC(C)n3nc(C)cc3C)c2)cc1C,0.0,0.0,566.72,5.24,566.26,0.4333,4,3,1,9,40,110.6,10,8,10,1,0,1,9,1,214,528.42,1,1,1,,
N#Cc1ccc(-c2cc3c(cc2F)COB3O)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(-c3ccc(C#N)cc3)c(F)cc2C)cc1C,,DMKVABFNHJDXPA-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(-c3ccc(C#N)cc3)c(F)cc2C)cc1C,0.0,0.0,520.63,5.82,520.18,0.3103,4,3,0,6,37,87.47,6,5,8,1,0,0,6,1,192,491.39,1,1,0,CSDM315187,
CC1(C)OB(c2cnc(OCC(F)(F)F)c(F)c2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnc(OCC(F)(F)F)c(F)c2)cc1C,,DCJXWDUIWDBEAE-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnc(OCC(F)(F)F)c(F)c2)cc1C,0.0,0.2,504.5,4.31,504.13,0.4545,3,2,0,7,34,85.8,8,6,12,1,0,1,7,1,186,480.31,1,1,0,,
Cc1onc(-c2ccccc2)c1B(O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(-c3ccccc3)noc2C)cc1C,,DAHXOQRVJJNVFJ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(-c3ccccc3)noc2C)cc1C,0.0,0.0,468.58,4.8,468.17,0.36,4,3,0,7,33,89.71,6,5,8,1,0,1,7,1,174,440.35,1,1,0,,
Cc1onc(-c2ccccc2)c1B1OC(C)(C)C(C)(C)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(-c3ccccc3)noc2C)cc1C,,DAHXOQRVJJNVFJ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(-c3ccccc3)noc2C)cc1C,0.0,0.0,468.58,4.8,468.17,0.36,4,3,0,7,33,89.71,6,5,8,1,0,1,7,1,174,440.35,1,1,0,,
O=C(NC1CCn2ccnc21)c1ccc2c(c1)COB2O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(=O)NC3CCn4ccnc43)cc2C)cc1C,,DEWCXNFZIFFULW-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(=O)NC3CCn4ccnc43)cc2C)cc1C,0.0,0.0,550.68,4.21,550.22,0.4138,5,3,1,9,39,110.6,8,6,10,1,0,1,9,2,206,516.41,1,2,1,,
OB(O)c1ccc(F)cn1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(F)cn2)cc1C,,CWBCMCHGBHVCNN-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(F)cn2)cc1C,0.08,1.0,406.48,3.37,406.14,0.4,3,2,0,6,28,76.57,5,4,8,1,0,1,6,1,150,383.3,1,1,0,CSDK485609|CSDM979629,
CC1(C)OB(c2ccc(F)cn2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(F)cn2)cc1C,,CWBCMCHGBHVCNN-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(F)cn2)cc1C,0.08,1.0,406.48,3.37,406.14,0.4,3,2,0,6,28,76.57,5,4,8,1,0,1,6,1,150,383.3,1,1,0,CSDK485609|CSDM979629,
Cc1cc(Cl)c(B(O)O)cc1C#N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C#N)c(C)cc2Cl)cc1C,,BOJVBAMTRNPKKS-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(C#N)c(C)cc2Cl)cc1C,0.0,0.8,460.98,4.67,460.12,0.3913,3,2,0,6,31,87.47,5,4,8,1,0,0,6,1,164,435.78,1,1,0,CSDM982168|CSDM315187|CSDM982148,
CC(C)(C)OC(=O)NCCc1ccc(B(O)O)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(CCNC(=O)OC(C)(C)C)cc2)cc1C,,ANJHACYDZRQZLM-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(CCNC(=O)OC(C)(C)C)cc2)cc1C,0.0,0.0,530.69,4.9,530.25,0.5,3,2,1,8,37,102.01,11,7,9,1,0,0,8,1,202,492.38,1,1,1,CSDM979629,
CC(C)(C)OC(=O)NCCc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(CCNC(=O)OC(C)(C)C)cc2)cc1C,,ANJHACYDZRQZLM-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(CCNC(=O)OC(C)(C)C)cc2)cc1C,0.0,0.0,530.69,4.9,530.25,0.5,3,2,1,8,37,102.01,11,7,9,1,0,0,8,1,202,492.38,1,1,1,CSDM979629,
CC[C@@H]1C[C@H]1B1OC(C)(C)C(C)(C)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc([C@@H]2C[C@H]2CC)cc1C,,DAYPQJHCWHWMCG-LSOHHRALSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc([C@@H]2C[C@H]2CC)cc1C,0.0,1.0,379.52,3.68,379.18,0.65,3,1,0,5,26,63.68,6,5,6,1,0,0,5,2,144,350.29,2,1,0,CSDK485015|CSDK464512|CSDK490890|CSDK485609|CSDK498026|CSDK498025|CSDM979631|CSDM992359|CSDM982166|CSDM315187|CSDK495585,
CCC1CC1B1OC(C)(C)C(C)(C)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CC2CC)cc1C,,DAYPQJHCWHWMCG-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CC2CC)cc1C,0.0,1.0,379.52,3.68,379.18,0.65,3,1,0,5,26,63.68,6,5,6,1,0,0,5,2,144,350.29,2,1,0,CSDK485015|CSDK464512|CSDK490890|CSDK485609|CSDK498026|CSDK498025|CSDM979631|CSDM992359|CSDM982166|CSDM315187|CSDK495585,
CC1(C)OB(c2ccc3c(c2)NC(=O)CC3)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc3c(c2)NC(=O)CC3)cc1C,,FDBGDLRCIYMIOB-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc3c(c2)NC(=O)CC3)cc1C,0.0,0.6,456.56,3.72,456.17,0.4167,4,2,1,7,32,92.78,5,4,8,1,0,0,7,2,170,428.34,1,2,1,CSDM979629,
